date,temperature_2m,relative_humidity_2m
2022-12-02 00:00:00,1.081,77.76068
2022-12-02 01:00:00,1.581,72.5611
2022-12-02 02:00:00,1.081,72.73538
2022-12-02 03:00:00,0.73099995,72.94024
2022-12-02 04:00:00,0.231,75.059715
2022-12-02 05:00:00,0.031000003,76.15511
2022-12-02 06:00:00,0.48099998,77.37542
2022-12-02 07:00:00,1.331,75.53415
2022-12-02 08:00:00,2.081,71.06133
2022-12-02 09:00:00,2.331,77.961136
2022-12-02 10:00:00,3.331,80.70873
2022-12-02 11:00:00,4.331,80.55977
2022-12-02 12:00:00,6.0309997,71.83672
2022-12-02 13:00:00,6.381,68.13717
2022-12-02 14:00:00,6.9309998,63.286896
2022-12-02 15:00:00,6.881,61.69199
2022-12-02 16:00:00,6.381,63.848503
2022-12-02 17:00:00,4.981,71.11682
2022-12-02 18:00:00,5.331,68.90589
2022-12-02 19:00:00,3.381,78.41144
2022-12-02 20:00:00,2.581,82.979004
2022-12-02 21:00:00,1.431,88.453224
2022-12-02 22:00:00,0.931,89.38107
2022-12-02 23:00:00,0.98099995,87.770134
