date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,year,month_number,month_name,relative_humidity_2m,estación
2021-02-01 00:00:00+00:00,3.0,14.6050005,7.205,9.863333,2021,2,Febrero,69.58061778571428,ESMAD2800000028240A
2021-02-02 00:00:00+00:00,51.0,12.455,7.7549996,9.855,2021,2,Febrero,86.34420399999999,ESMAD2800000028240A
2021-02-03 00:00:00+00:00,51.0,11.3550005,7.6549997,9.4487505,2021,2,Febrero,96.8490975,ESMAD2800000028240A
2021-02-04 00:00:00+00:00,55.0,13.555,7.905,10.138335,2021,2,Febrero,90.37819492857143,ESMAD2800000028240A
2021-02-05 00:00:00+00:00,63.0,16.305,6.9049997,10.550834,2021,2,Febrero,75.98468764285714,ESMAD2800000028240A
2021-02-06 00:00:00+00:00,63.0,11.3550005,5.305,7.8133335,2021,2,Febrero,87.03995064285714,ESMAD2800000028240A
2021-02-07 00:00:00+00:00,53.0,11.3550005,4.055,7.0154166,2021,2,Febrero,73.35374042857143,ESMAD2800000028240A
2021-02-08 00:00:00+00:00,61.0,9.955,6.355,7.584166,2021,2,Febrero,75.19901628571428,ESMAD2800000028240A
2021-02-09 00:00:00+00:00,63.0,9.255,5.7549996,7.215416,2021,2,Febrero,92.50033099999999,ESMAD2800000028240A
2021-02-10 00:00:00+00:00,61.0,12.955,5.555,8.425834,2021,2,Febrero,62.797320500000005,ESMAD2800000028240A
2021-02-11 00:00:00+00:00,51.0,13.305,6.6549997,9.925834,2021,2,Febrero,90.77129642857143,ESMAD2800000028240A
2021-02-12 00:00:00+00:00,53.0,13.905001,6.7549996,10.5675,2021,2,Febrero,71.72783528571429,ESMAD2800000028240A
2021-02-13 00:00:00+00:00,3.0,16.055,2.905,8.434167,2021,2,Febrero,59.249741285714286,ESMAD2800000028240A
2021-02-14 00:00:00+00:00,3.0,14.755,1.955,8.127915,2021,2,Febrero,72.35898464285715,ESMAD2800000028240A
2021-02-15 00:00:00+00:00,3.0,14.3550005,4.0049996,8.215416,2021,2,Febrero,83.52927357142858,ESMAD2800000028240A
2021-02-16 00:00:00+00:00,3.0,14.8550005,2.355,7.790417,2021,2,Febrero,77.45789007142857,ESMAD2800000028240A
2021-02-17 00:00:00+00:00,3.0,15.755,4.2549996,9.315416,2021,2,Febrero,77.20682464285713,ESMAD2800000028240A
2021-02-18 00:00:00+00:00,3.0,15.405001,3.505,8.88625,2021,2,Febrero,68.85131971428572,ESMAD2800000028240A
2021-02-19 00:00:00+00:00,3.0,16.755001,4.555,9.511251,2021,2,Febrero,62.037360214285705,ESMAD2800000028240A
2021-02-20 00:00:00+00:00,3.0,17.955,5.2549996,10.227918,2021,2,Febrero,55.55938021428572,ESMAD2800000028240A
2021-02-21 00:00:00+00:00,61.0,11.455,6.305,9.194583,2021,2,Febrero,89.24432185714285,ESMAD2800000028240A
2021-02-22 00:00:00+00:00,51.0,10.755,4.605,6.996666,2021,2,Febrero,69.20576378571428,ESMAD2800000028240A
2021-02-23 00:00:00+00:00,3.0,13.955,1.655,7.0987496,2021,2,Febrero,65.43596749999999,ESMAD2800000028240A
2021-02-24 00:00:00+00:00,1.0,15.855,2.405,8.413332,2021,2,Febrero,74.75250807142857,ESMAD2800000028240A
2021-02-25 00:00:00+00:00,3.0,13.805,4.455,8.8675,2021,2,Febrero,73.60342685714285,ESMAD2800000028240A
2021-02-26 00:00:00+00:00,3.0,16.055,4.605,9.71125,2021,2,Febrero,64.96151378571429,ESMAD2800000028240A
2021-02-27 00:00:00+00:00,3.0,18.205,4.6549997,10.717498,2021,2,Febrero,50.66988642857143,ESMAD2800000028240A
2021-02-28 00:00:00+00:00,53.0,14.555,2.355,8.642499,2021,2,Febrero,68.77549757142857,ESMAD2800000028240A
