date,temperature_2m,relative_humidity_2m
2022-02-05 00:00:00,6.0309997,76.06539
2022-02-05 01:00:00,5.4309998,79.008804
2022-02-05 02:00:00,4.731,82.65699
2022-02-05 03:00:00,4.331,84.39599
2022-02-05 04:00:00,4.631,82.6442
2022-02-05 05:00:00,4.831,82.37567
2022-02-05 06:00:00,4.481,83.813515
2022-02-05 07:00:00,3.4810002,86.75138
2022-02-05 08:00:00,3.0310001,87.64578
2022-02-05 09:00:00,5.981,74.71204
2022-02-05 10:00:00,8.031,63.0903
2022-02-05 11:00:00,9.331,55.54388
2022-02-05 12:00:00,10.731,46.881
2022-02-05 13:00:00,11.3810005,43.6146
2022-02-05 14:00:00,11.6310005,42.58811
2022-02-05 15:00:00,11.331,43.75918
2022-02-05 16:00:00,10.981,45.774857
2022-02-05 17:00:00,10.231,49.53577
2022-02-05 18:00:00,9.281,53.756523
2022-02-05 19:00:00,8.831,55.6126
2022-02-05 20:00:00,8.1310005,58.947086
2022-02-05 21:00:00,6.1809998,67.60545
2022-02-05 22:00:00,4.581,74.194756
2022-02-05 23:00:00,3.7310002,77.90022
