date,temperature_2m,relative_humidity_2m
2021-09-20 00:00:00,14.231,55.44997
2021-09-20 01:00:00,13.531,58.026943
2021-09-20 02:00:00,12.8810005,61.17341
2021-09-20 03:00:00,12.331,63.638958
2021-09-20 04:00:00,11.831,66.22492
2021-09-20 05:00:00,11.581,68.5008
2021-09-20 06:00:00,11.331,70.85473
2021-09-20 07:00:00,12.331,67.950775
2021-09-20 08:00:00,14.8810005,56.002777
2021-09-20 09:00:00,16.281,53.17492
2021-09-20 10:00:00,17.531,51.1849
2021-09-20 11:00:00,18.931,46.085163
2021-09-20 12:00:00,19.980999,43.767803
2021-09-20 13:00:00,20.081,45.314533
2021-09-20 14:00:00,20.331,44.316998
2021-09-20 15:00:00,20.181,40.7811
2021-09-20 16:00:00,19.831,36.274586
2021-09-20 17:00:00,18.480999,37.567352
2021-09-20 18:00:00,16.781,43.462914
2021-09-20 19:00:00,14.581,54.398094
2021-09-20 20:00:00,13.181001,60.4032
2021-09-20 21:00:00,12.331,62.112446
2021-09-20 22:00:00,11.181001,76.38687
2021-09-20 23:00:00,10.431001,74.446304
