date,temperature_2m,relative_humidity_2m
2024-06-24 00:00:00,16.230999,78.98506
2024-06-24 01:00:00,16.181,81.3391
2024-06-24 02:00:00,15.531,83.96153
2024-06-24 03:00:00,15.181001,83.64664
2024-06-24 04:00:00,14.931001,83.34297
2024-06-24 05:00:00,14.681001,83.864105
2024-06-24 06:00:00,15.831,79.18693
2024-06-24 07:00:00,18.130999,68.00034
2024-06-24 08:00:00,19.581,61.502758
2024-06-24 09:00:00,21.130999,56.816658
2024-06-24 10:00:00,22.931,51.58484
2024-06-24 11:00:00,25.281,43.63584
2024-06-24 12:00:00,26.831,39.81278
2024-06-24 13:00:00,27.980999,37.21964
2024-06-24 14:00:00,28.831,33.159298
2024-06-24 15:00:00,29.531,27.298746
2024-06-24 16:00:00,29.630999,24.510588
2024-06-24 17:00:00,29.181,24.983929
2024-06-24 18:00:00,27.931,27.798319
2024-06-24 19:00:00,26.480999,31.207067
2024-06-24 20:00:00,24.181,37.39281
2024-06-24 21:00:00,22.531,42.296005
2024-06-24 22:00:00,20.980999,46.49692
2024-06-24 23:00:00,19.730999,51.771328
