date,temperature_2m,relative_humidity_2m
2021-04-22 00:00:00,7.6809998,96.31352
2021-04-22 01:00:00,7.7809997,97.64179
2021-04-22 02:00:00,7.7809997,92.11799
2021-04-22 03:00:00,7.5309997,94.67171
2021-04-22 04:00:00,7.581,94.67377
2021-04-22 05:00:00,7.481,95.649506
2021-04-22 06:00:00,7.381,97.969246
2021-04-22 07:00:00,7.831,95.98913
2021-04-22 08:00:00,8.531,91.84871
2021-04-22 09:00:00,8.731,91.54812
2021-04-22 10:00:00,9.6310005,81.011345
2021-04-22 11:00:00,11.6310005,84.35625
2021-04-22 12:00:00,9.781,89.466736
2021-04-22 13:00:00,12.081,76.53309
2021-04-22 14:00:00,11.931001,75.99005
2021-04-22 15:00:00,12.6310005,74.321014
2021-04-22 16:00:00,12.8810005,67.83232
2021-04-22 17:00:00,12.281,67.70711
2021-04-22 18:00:00,11.581,71.63822
2021-04-22 19:00:00,10.181001,83.333725
2021-04-22 20:00:00,9.831,85.89193
2021-04-22 21:00:00,8.731,89.07771
2021-04-22 22:00:00,8.181001,88.7266
2021-04-22 23:00:00,10.031,78.5986
