date,temperature_2m,relative_humidity_2m
2025-02-02 00:00:00,0.48099998,87.72291
2025-02-02 01:00:00,0.13100001,86.727295
2025-02-02 02:00:00,-0.61899996,90.24532
2025-02-02 03:00:00,-1.119,90.87704
2025-02-02 04:00:00,-1.6190001,92.54208
2025-02-02 05:00:00,-1.8690001,93.9111
2025-02-02 06:00:00,-2.069,94.9529
2025-02-02 07:00:00,-1.719,95.31907
2025-02-02 08:00:00,-1.3690001,94.28302
2025-02-02 09:00:00,2.7310002,85.434105
2025-02-02 10:00:00,5.631,72.53787
2025-02-02 11:00:00,7.5309997,59.65397
2025-02-02 12:00:00,8.781,50.95753
2025-02-02 13:00:00,7.7809997,50.30648
2025-02-02 14:00:00,7.4309998,55.241684
2025-02-02 15:00:00,6.5309997,66.472984
2025-02-02 16:00:00,5.331,74.8653
2025-02-02 17:00:00,4.5309997,82.04298
2025-02-02 18:00:00,3.5310001,88.322014
2025-02-02 19:00:00,2.9810002,88.908485
2025-02-02 20:00:00,2.431,91.12768
2025-02-02 21:00:00,2.431,90.150246
2025-02-02 22:00:00,2.431,89.50379
2025-02-02 23:00:00,1.9309999,90.76493
