date,temperature_2m,relative_humidity_2m
2022-09-18 00:00:00,16.880999,47.610607
2022-09-18 01:00:00,16.031,52.926453
2022-09-18 02:00:00,15.731,58.772762
2022-09-18 03:00:00,15.6310005,65.25601
2022-09-18 04:00:00,15.3810005,72.587524
2022-09-18 05:00:00,15.231,79.10041
2022-09-18 06:00:00,15.331,82.57344
2022-09-18 07:00:00,16.480999,80.323105
2022-09-18 08:00:00,17.181,79.89756
2022-09-18 09:00:00,17.980999,78.980385
2022-09-18 10:00:00,19.581,72.86459
2022-09-18 11:00:00,20.681,68.0722
2022-09-18 12:00:00,22.781,61.043686
2022-09-18 13:00:00,23.681,57.813046
2022-09-18 14:00:00,23.980999,52.70909
2022-09-18 15:00:00,24.331,49.474148
2022-09-18 16:00:00,24.380999,47.271217
2022-09-18 17:00:00,23.781,49.004948
2022-09-18 18:00:00,21.880999,59.275776
2022-09-18 19:00:00,20.581,63.572052
2022-09-18 20:00:00,20.380999,62.70375
2022-09-18 21:00:00,19.480999,67.169876
2022-09-18 22:00:00,17.980999,74.49796
2022-09-18 23:00:00,17.331,77.613434
