date,temperature_2m,relative_humidity_2m
2022-07-25 00:00:00,25.380999,19.347822
2022-07-25 01:00:00,25.480999,19.583721
2022-07-25 02:00:00,24.181,24.33526
2022-07-25 03:00:00,22.931,31.941648
2022-07-25 04:00:00,21.880999,37.50274
2022-07-25 05:00:00,21.230999,41.786488
2022-07-25 06:00:00,21.781,41.37663
2022-07-25 07:00:00,24.730999,36.18167
2022-07-25 08:00:00,27.581,24.987284
2022-07-25 09:00:00,29.181,22.221994
2022-07-25 10:00:00,31.130999,17.520359
2022-07-25 11:00:00,32.881,12.136251
2022-07-25 12:00:00,33.331,11.122845
2022-07-25 13:00:00,34.081,10.704966
2022-07-25 14:00:00,33.781002,15.790952
2022-07-25 15:00:00,32.781002,16.01329
2022-07-25 16:00:00,32.681,14.793588
2022-07-25 17:00:00,32.231003,13.195992
2022-07-25 18:00:00,30.730999,14.011338
2022-07-25 19:00:00,29.331,15.461843
2022-07-25 20:00:00,27.581,18.132326
2022-07-25 21:00:00,26.980999,20.977304
2022-07-25 22:00:00,26.281,23.542055
2022-07-25 23:00:00,25.630999,25.427702
