date,temperature_2m,relative_humidity_2m
2021-03-02 00:00:00,5.9309998,94.2763
2021-03-02 01:00:00,5.981,95.93048
2021-03-02 02:00:00,5.881,96.5957
2021-03-02 03:00:00,5.831,96.59435
2021-03-02 04:00:00,5.581,97.60035
2021-03-02 05:00:00,5.381,98.27797
2021-03-02 06:00:00,4.981,99.305786
2021-03-02 07:00:00,4.981,98.61584
2021-03-02 08:00:00,5.331,96.91805
2021-03-02 09:00:00,5.6809998,94.59421
2021-03-02 10:00:00,6.231,87.32876
2021-03-02 11:00:00,7.2809997,81.25544
2021-03-02 12:00:00,8.731,73.887596
2021-03-02 13:00:00,9.481,70.0012
2021-03-02 14:00:00,10.1310005,66.317215
2021-03-02 15:00:00,10.6310005,62.805313
2021-03-02 16:00:00,10.6310005,63.02637
2021-03-02 17:00:00,10.181001,64.94637
2021-03-02 18:00:00,8.931001,73.665474
2021-03-02 19:00:00,7.1809998,78.163055
2021-03-02 20:00:00,6.731,78.646645
2021-03-02 21:00:00,6.131,79.95923
2021-03-02 22:00:00,5.9309998,80.21417
2021-03-02 23:00:00,6.2809997,81.11915
