date,temperature_2m,relative_humidity_2m
2021-03-05 00:00:00,5.231,87.23292
2021-03-05 01:00:00,5.7809997,86.066376
2021-03-05 02:00:00,5.6809998,88.20136
2021-03-05 03:00:00,4.881,91.93975
2021-03-05 04:00:00,4.6809998,93.231255
2021-03-05 05:00:00,4.581,93.8846
2021-03-05 06:00:00,4.6809998,93.55982
2021-03-05 07:00:00,4.831,93.2392
2021-03-05 08:00:00,5.831,87.59766
2021-03-05 09:00:00,7.131,80.95072
2021-03-05 10:00:00,8.581,73.34462
2021-03-05 11:00:00,9.6310005,72.266335
2021-03-05 12:00:00,9.781,70.79865
2021-03-05 13:00:00,10.3810005,66.3716
2021-03-05 14:00:00,10.8810005,64.19884
2021-03-05 15:00:00,11.281,58.482124
2021-03-05 16:00:00,11.581,54.17834
2021-03-05 17:00:00,11.331,57.471897
2021-03-05 18:00:00,9.431001,69.25909
2021-03-05 19:00:00,8.281,72.0115
2021-03-05 20:00:00,8.831,69.38058
2021-03-05 21:00:00,8.681001,65.30036
2021-03-05 22:00:00,7.9809995,67.26742
2021-03-05 23:00:00,7.381,69.3301
